GEOID,NAME,variable,estimate,moe,year,label_short
2502709105,Brookfield,B25024_003,39,24,2010,"1, attached"
2502709105,Brookfield,B25024_004,126,73,2010,2
2502709105,Brookfield,B25024_005,31,27,2010,3 or 4
2502709105,Brookfield,B25024_006,8,10,2010,5 to 9
2502709105,Brookfield,B25024_007,0,127,2010,10 to 19
2502709105,Brookfield,B25024_008,0,127,2010,20 to 49
2502709105,Brookfield,B25024_009,10,16,2010,50 or more
2502709105,Brookfield,B25024_010,280,82,2010,Mobile home
2502709105,Brookfield,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502712715,Charlton,B25024_002,4034,230,2010,"1, detached"
2502712715,Charlton,B25024_003,185,109,2010,"1, attached"
2502712715,Charlton,B25024_004,165,78,2010,2
2502712715,Charlton,B25024_005,194,93,2010,3 or 4
2502712715,Charlton,B25024_006,168,95,2010,5 to 9
2502712715,Charlton,B25024_007,37,58,2010,10 to 19
2502712715,Charlton,B25024_008,0,127,2010,20 to 49
2502712715,Charlton,B25024_009,148,46,2010,50 or more
2502712715,Charlton,B25024_010,8,14,2010,Mobile home
2502712715,Charlton,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502717300,Douglas,B25024_002,2556,203,2010,"1, detached"
2502717300,Douglas,B25024_003,89,53,2010,"1, attached"
2502717300,Douglas,B25024_004,180,131,2010,2
2502717300,Douglas,B25024_005,142,117,2010,3 or 4
2502717300,Douglas,B25024_006,108,112,2010,5 to 9
2502717300,Douglas,B25024_007,34,44,2010,10 to 19
2502717300,Douglas,B25024_008,54,28,2010,20 to 49
2502717300,Douglas,B25024_009,43,23,2010,50 or more
2502717300,Douglas,B25024_010,0,127,2010,Mobile home
2502717300,Douglas,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502717685,Dudley,B25024_002,2773,225,2010,"1, detached"
2502717685,Dudley,B25024_003,62,44,2010,"1, attached"
2502717685,Dudley,B25024_004,342,118,2010,2
2502717685,Dudley,B25024_005,640,173,2010,3 or 4
2502717685,Dudley,B25024_006,178,99,2010,5 to 9
2502717685,Dudley,B25024_007,49,64,2010,10 to 19
2502717685,Dudley,B25024_008,10,15,2010,20 to 49
2502717685,Dudley,B25024_009,0,127,2010,50 or more
2502717685,Dudley,B25024_010,6,11,2010,Mobile home
2502717685,Dudley,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502718560,East Brookfield,B25024_002,730,73,2010,"1, detached"
2502718560,East Brookfield,B25024_003,8,12,2010,"1, attached"
2502718560,East Brookfield,B25024_004,99,47,2010,2
2502718560,East Brookfield,B25024_005,43,46,2010,3 or 4
2502718560,East Brookfield,B25024_006,0,127,2010,5 to 9
2502718560,East Brookfield,B25024_007,0,127,2010,10 to 19
2502718560,East Brookfield,B25024_008,0,127,2010,20 to 49
2502718560,East Brookfield,B25024_009,0,127,2010,50 or more
2502718560,East Brookfield,B25024_010,6,10,2010,Mobile home
2502718560,East Brookfield,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502726430,Grafton,B25024_002,4067,216,2010,"1, detached"
2502726430,Grafton,B25024_003,727,128,2010,"1, attached"
2502726430,Grafton,B25024_004,399,111,2010,2
2502726430,Grafton,B25024_005,514,142,2010,3 or 4
2502726430,Grafton,B25024_006,427,117,2010,5 to 9
2502726430,Grafton,B25024_007,189,90,2010,10 to 19
2502726430,Grafton,B25024_008,161,65,2010,20 to 49
2502726430,Grafton,B25024_009,22,24,2010,50 or more
2502726430,Grafton,B25024_010,10,16,2010,Mobile home
2502726430,Grafton,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502728740,Hardwick,B25024_002,766,99,2010,"1, detached"
2502728740,Hardwick,B25024_003,47,32,2010,"1, attached"
2502728740,Hardwick,B25024_004,99,41,2010,2
2502728740,Hardwick,B25024_005,180,73,2010,3 or 4
2502728740,Hardwick,B25024_006,165,68,2010,5 to 9
2502728740,Hardwick,B25024_007,0,127,2010,10 to 19
2502728740,Hardwick,B25024_008,27,31,2010,20 to 49
2502728740,Hardwick,B25024_009,0,127,2010,50 or more
2502728740,Hardwick,B25024_010,6,9,2010,Mobile home
2502728740,Hardwick,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502730560,Holden,B25024_002,5573,203,2010,"1, detached"
2502730560,Holden,B25024_003,260,76,2010,"1, attached"
2502730560,Holden,B25024_004,116,58,2010,2
2502730560,Holden,B25024_005,274,89,2010,3 or 4
2502730560,Holden,B25024_006,175,79,2010,5 to 9
2502730560,Holden,B25024_007,112,56,2010,10 to 19
2502730560,Holden,B25024_008,33,41,2010,20 to 49
2502730560,Holden,B25024_009,23,27,2010,50 or more
2502730560,Holden,B25024_010,10,15,2010,Mobile home
2502730560,Holden,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502730945,Hopedale,B25024_002,1326,171,2010,"1, detached"
2502730945,Hopedale,B25024_003,387,133,2010,"1, attached"
2502730945,Hopedale,B25024_004,212,92,2010,2
2502730945,Hopedale,B25024_005,115,84,2010,3 or 4
2502730945,Hopedale,B25024_006,32,34,2010,5 to 9
2502730945,Hopedale,B25024_007,15,24,2010,10 to 19
2502730945,Hopedale,B25024_008,14,22,2010,20 to 49
2502730945,Hopedale,B25024_009,14,21,2010,50 or more
2502730945,Hopedale,B25024_010,0,127,2010,Mobile home
2502730945,Hopedale,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502734795,Leicester,B25024_002,3131,290,2010,"1, detached"
2502734795,Leicester,B25024_003,90,61,2010,"1, attached"
2502734795,Leicester,B25024_004,335,145,2010,2
2502734795,Leicester,B25024_005,285,119,2010,3 or 4
2502734795,Leicester,B25024_006,120,100,2010,5 to 9
2502734795,Leicester,B25024_007,65,46,2010,10 to 19
2502734795,Leicester,B25024_008,200,92,2010,20 to 49
2502734795,Leicester,B25024_009,41,41,2010,50 or more
2502734795,Leicester,B25024_010,50,57,2010,Mobile home
2502734795,Leicester,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502740255,Mendon,B25024_002,1839,130,2010,"1, detached"
2502740255,Mendon,B25024_003,63,57,2010,"1, attached"
2502740255,Mendon,B25024_004,141,66,2010,2
2502740255,Mendon,B25024_005,29,33,2010,3 or 4
2502740255,Mendon,B25024_006,10,16,2010,5 to 9
2502740255,Mendon,B25024_007,0,127,2010,10 to 19
2502740255,Mendon,B25024_008,0,127,2010,20 to 49
2502740255,Mendon,B25024_009,0,127,2010,50 or more
2502740255,Mendon,B25024_010,0,127,2010,Mobile home
2502740255,Mendon,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502741340,Millbury,B25024_002,3458,222,2010,"1, detached"
2502741340,Millbury,B25024_003,442,141,2010,"1, attached"
2502741340,Millbury,B25024_004,551,156,2010,2
2502741340,Millbury,B25024_005,594,159,2010,3 or 4
2502741340,Millbury,B25024_006,187,98,2010,5 to 9
2502741340,Millbury,B25024_007,171,93,2010,10 to 19
2502741340,Millbury,B25024_008,44,48,2010,20 to 49
2502741340,Millbury,B25024_009,113,50,2010,50 or more
2502741340,Millbury,B25024_010,40,61,2010,Mobile home
2502741340,Millbury,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502741585,Millville,B25024_002,711,79,2010,"1, detached"
2502741585,Millville,B25024_003,72,39,2010,"1, attached"
2502741585,Millville,B25024_004,142,57,2010,2
2502741585,Millville,B25024_005,82,41,2010,3 or 4
2502741585,Millville,B25024_006,49,41,2010,5 to 9
2502741585,Millville,B25024_007,7,12,2010,10 to 19
2502741585,Millville,B25024_008,0,127,2010,20 to 49
2502741585,Millville,B25024_009,0,127,2010,50 or more
2502741585,Millville,B25024_010,8,11,2010,Mobile home
2502741585,Millville,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502745105,New Braintree,B25024_002,332,47,2010,"1, detached"
2502745105,New Braintree,B25024_003,0,127,2010,"1, attached"
2502745105,New Braintree,B25024_004,14,15,2010,2
2502745105,New Braintree,B25024_005,6,9,2010,3 or 4
2502745105,New Braintree,B25024_006,0,127,2010,5 to 9
2502745105,New Braintree,B25024_007,0,127,2010,10 to 19
2502745105,New Braintree,B25024_008,0,127,2010,20 to 49
2502745105,New Braintree,B25024_009,0,127,2010,50 or more
2502745105,New Braintree,B25024_010,11,13,2010,Mobile home
2502745105,New Braintree,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502746820,Northborough,B25024_002,4213,179,2010,"1, detached"
2502746820,Northborough,B25024_003,267,101,2010,"1, attached"
2502746820,Northborough,B25024_004,252,93,2010,2
2502746820,Northborough,B25024_005,241,94,2010,3 or 4
2502746820,Northborough,B25024_006,117,71,2010,5 to 9
2502746820,Northborough,B25024_007,98,57,2010,10 to 19
2502746820,Northborough,B25024_008,29,27,2010,20 to 49
2502746820,Northborough,B25024_009,0,127,2010,50 or more
2502746820,Northborough,B25024_010,0,127,2010,Mobile home
2502746820,Northborough,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502746925,Northbridge,B25024_002,3109,227,2010,"1, detached"
2502746925,Northbridge,B25024_003,517,174,2010,"1, attached"
2502746925,Northbridge,B25024_004,476,143,2010,2
2502746925,Northbridge,B25024_005,579,186,2010,3 or 4
2502746925,Northbridge,B25024_006,570,192,2010,5 to 9
2502746925,Northbridge,B25024_007,82,61,2010,10 to 19
2502746925,Northbridge,B25024_008,276,82,2010,20 to 49
2502746925,Northbridge,B25024_009,58,35,2010,50 or more
2502746925,Northbridge,B25024_010,0,127,2010,Mobile home
2502746925,Northbridge,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502747135,North Brookfield,B25024_002,1236,126,2010,"1, detached"
2502747135,North Brookfield,B25024_003,15,24,2010,"1, attached"
2502747135,North Brookfield,B25024_004,209,81,2010,2
2502747135,North Brookfield,B25024_005,421,128,2010,3 or 4
2502747135,North Brookfield,B25024_006,59,47,2010,5 to 9
2502747135,North Brookfield,B25024_007,13,20,2010,10 to 19
2502747135,North Brookfield,B25024_008,11,18,2010,20 to 49
2502747135,North Brookfield,B25024_009,0,127,2010,50 or more
2502747135,North Brookfield,B25024_010,0,127,2010,Mobile home
2502747135,North Brookfield,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502750670,Oakham,B25024_002,674,37,2010,"1, detached"
2502750670,Oakham,B25024_003,6,6,2010,"1, attached"
2502750670,Oakham,B25024_004,5,7,2010,2
2502750670,Oakham,B25024_005,0,127,2010,3 or 4
2502750670,Oakham,B25024_006,0,127,2010,5 to 9
2502750670,Oakham,B25024_007,0,127,2010,10 to 19
2502750670,Oakham,B25024_008,0,127,2010,20 to 49
2502750670,Oakham,B25024_009,0,127,2010,50 or more
2502750670,Oakham,B25024_010,8,9,2010,Mobile home
2502750670,Oakham,B25024_011,1,3,2010,"Boat, RV, van, etc."
2502751825,Oxford,B25024_002,4040,290,2010,"1, detached"
2502751825,Oxford,B25024_003,287,106,2010,"1, attached"
2502751825,Oxford,B25024_004,412,183,2010,2
2502751825,Oxford,B25024_005,153,92,2010,3 or 4
2502751825,Oxford,B25024_006,487,176,2010,5 to 9
2502751825,Oxford,B25024_007,194,111,2010,10 to 19
2502751825,Oxford,B25024_008,0,127,2010,20 to 49
2502751825,Oxford,B25024_009,15,24,2010,50 or more
2502751825,Oxford,B25024_010,0,127,2010,Mobile home
2502751825,Oxford,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502752420,Paxton,B25024_002,1567,109,2010,"1, detached"
2502752420,Paxton,B25024_003,20,24,2010,"1, attached"
2502752420,Paxton,B25024_004,10,16,2010,2
2502752420,Paxton,B25024_005,9,14,2010,3 or 4
2502752420,Paxton,B25024_006,14,21,2010,5 to 9
2502752420,Paxton,B25024_007,0,127,2010,10 to 19
2502752420,Paxton,B25024_008,0,127,2010,20 to 49
2502752420,Paxton,B25024_009,0,127,2010,50 or more
2502752420,Paxton,B25024_010,0,127,2010,Mobile home
2502752420,Paxton,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502755395,Princeton,B25024_002,1182,85,2010,"1, detached"
2502755395,Princeton,B25024_003,8,12,2010,"1, attached"
2502755395,Princeton,B25024_004,50,44,2010,2
2502755395,Princeton,B25024_005,39,45,2010,3 or 4
2502755395,Princeton,B25024_006,21,31,2010,5 to 9
2502755395,Princeton,B25024_007,0,127,2010,10 to 19
2502755395,Princeton,B25024_008,0,127,2010,20 to 49
2502755395,Princeton,B25024_009,0,127,2010,50 or more
2502755395,Princeton,B25024_010,9,15,2010,Mobile home
2502755395,Princeton,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502758825,Rutland,B25024_002,2155,157,2010,"1, detached"
2502758825,Rutland,B25024_003,64,43,2010,"1, attached"
2502758825,Rutland,B25024_004,106,70,2010,2
2502758825,Rutland,B25024_005,24,26,2010,3 or 4
2502758825,Rutland,B25024_006,13,20,2010,5 to 9
2502758825,Rutland,B25024_007,34,35,2010,10 to 19
2502758825,Rutland,B25024_008,191,83,2010,20 to 49
2502758825,Rutland,B25024_009,10,15,2010,50 or more
2502758825,Rutland,B25024_010,35,38,2010,Mobile home
2502758825,Rutland,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502761800,Shrewsbury,B25024_002,9153,354,2010,"1, detached"
2502761800,Shrewsbury,B25024_003,808,169,2010,"1, attached"
2502761800,Shrewsbury,B25024_004,797,227,2010,2
2502761800,Shrewsbury,B25024_005,151,78,2010,3 or 4
2502761800,Shrewsbury,B25024_006,361,110,2010,5 to 9
2502761800,Shrewsbury,B25024_007,1229,269,2010,10 to 19
2502761800,Shrewsbury,B25024_008,400,136,2010,20 to 49
2502761800,Shrewsbury,B25024_009,715,175,2010,50 or more
2502761800,Shrewsbury,B25024_010,14,23,2010,Mobile home
2502761800,Shrewsbury,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502766105,Spencer,B25024_002,2976,245,2010,"1, detached"
2502766105,Spencer,B25024_003,126,83,2010,"1, attached"
2502766105,Spencer,B25024_004,602,142,2010,2
2502766105,Spencer,B25024_005,693,173,2010,3 or 4
2502766105,Spencer,B25024_006,360,151,2010,5 to 9
2502766105,Spencer,B25024_007,179,122,2010,10 to 19
2502766105,Spencer,B25024_008,46,56,2010,20 to 49
2502766105,Spencer,B25024_009,14,24,2010,50 or more
2502766105,Spencer,B25024_010,26,30,2010,Mobile home
2502766105,Spencer,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502768155,Sturbridge,B25024_002,2981,226,2010,"1, detached"
2502768155,Sturbridge,B25024_003,227,92,2010,"1, attached"
2502768155,Sturbridge,B25024_004,118,84,2010,2
2502768155,Sturbridge,B25024_005,29,32,2010,3 or 4
2502768155,Sturbridge,B25024_006,289,149,2010,5 to 9
2502768155,Sturbridge,B25024_007,105,105,2010,10 to 19
2502768155,Sturbridge,B25024_008,33,27,2010,20 to 49
2502768155,Sturbridge,B25024_009,111,52,2010,50 or more
2502768155,Sturbridge,B25024_010,148,79,2010,Mobile home
2502768155,Sturbridge,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502768610,Sutton,B25024_002,2715,157,2010,"1, detached"
2502768610,Sutton,B25024_003,199,93,2010,"1, attached"
2502768610,Sutton,B25024_004,155,98,2010,2
2502768610,Sutton,B25024_005,51,74,2010,3 or 4
2502768610,Sutton,B25024_006,67,67,2010,5 to 9
2502768610,Sutton,B25024_007,12,20,2010,10 to 19
2502768610,Sutton,B25024_008,10,16,2010,20 to 49
2502768610,Sutton,B25024_009,0,127,2010,50 or more
2502768610,Sutton,B25024_010,0,127,2010,Mobile home
2502768610,Sutton,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502771480,Upton,B25024_002,2242,152,2010,"1, detached"
2502771480,Upton,B25024_003,92,43,2010,"1, attached"
2502771480,Upton,B25024_004,22,24,2010,2
2502771480,Upton,B25024_005,46,63,2010,3 or 4
2502771480,Upton,B25024_006,86,80,2010,5 to 9
2502771480,Upton,B25024_007,0,127,2010,10 to 19
2502771480,Upton,B25024_008,55,33,2010,20 to 49
2502771480,Upton,B25024_009,43,41,2010,50 or more
2502771480,Upton,B25024_010,0,127,2010,Mobile home
2502771480,Upton,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502771620,Uxbridge,B25024_002,3356,210,2010,"1, detached"
2502771620,Uxbridge,B25024_003,510,98,2010,"1, attached"
2502771620,Uxbridge,B25024_004,337,115,2010,2
2502771620,Uxbridge,B25024_005,400,142,2010,3 or 4
2502771620,Uxbridge,B25024_006,336,130,2010,5 to 9
2502771620,Uxbridge,B25024_007,53,63,2010,10 to 19
2502771620,Uxbridge,B25024_008,50,32,2010,20 to 49
2502771620,Uxbridge,B25024_009,27,23,2010,50 or more
2502771620,Uxbridge,B25024_010,29,42,2010,Mobile home
2502771620,Uxbridge,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502773090,Warren,B25024_002,1373,176,2010,"1, detached"
2502773090,Warren,B25024_003,0,127,2010,"1, attached"
2502773090,Warren,B25024_004,180,89,2010,2
2502773090,Warren,B25024_005,272,85,2010,3 or 4
2502773090,Warren,B25024_006,170,101,2010,5 to 9
2502773090,Warren,B25024_007,55,64,2010,10 to 19
2502773090,Warren,B25024_008,19,31,2010,20 to 49
2502773090,Warren,B25024_009,0,127,2010,50 or more
2502773090,Warren,B25024_010,119,64,2010,Mobile home
2502773090,Warren,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502773895,Webster,B25024_002,4008,241,2010,"1, detached"
2502773895,Webster,B25024_003,318,99,2010,"1, attached"
2502773895,Webster,B25024_004,1131,223,2010,2
2502773895,Webster,B25024_005,1478,242,2010,3 or 4
2502773895,Webster,B25024_006,770,178,2010,5 to 9
2502773895,Webster,B25024_007,447,122,2010,10 to 19
2502773895,Webster,B25024_008,108,58,2010,20 to 49
2502773895,Webster,B25024_009,64,30,2010,50 or more
2502773895,Webster,B25024_010,33,30,2010,Mobile home
2502773895,Webster,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502775015,Westborough,B25024_002,3765,269,2010,"1, detached"
2502775015,Westborough,B25024_003,395,115,2010,"1, attached"
2502775015,Westborough,B25024_004,481,175,2010,2
2502775015,Westborough,B25024_005,450,117,2010,3 or 4
2502775015,Westborough,B25024_006,229,117,2010,5 to 9
2502775015,Westborough,B25024_007,484,156,2010,10 to 19
2502775015,Westborough,B25024_008,278,122,2010,20 to 49
2502775015,Westborough,B25024_009,888,164,2010,50 or more
2502775015,Westborough,B25024_010,93,71,2010,Mobile home
2502775015,Westborough,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502775155,West Boylston,B25024_002,1709,205,2010,"1, detached"
2502775155,West Boylston,B25024_003,232,96,2010,"1, attached"
2502775155,West Boylston,B25024_004,132,66,2010,2
2502775155,West Boylston,B25024_005,101,50,2010,3 or 4
2502775155,West Boylston,B25024_006,54,33,2010,5 to 9
2502775155,West Boylston,B25024_007,115,73,2010,10 to 19
2502775155,West Boylston,B25024_008,0,127,2010,20 to 49
2502775155,West Boylston,B25024_009,0,127,2010,50 or more
2502775155,West Boylston,B25024_010,0,127,2010,Mobile home
2502775155,West Boylston,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502775400,West Brookfield,B25024_002,1327,147,2010,"1, detached"
2502775400,West Brookfield,B25024_003,18,21,2010,"1, attached"
2502775400,West Brookfield,B25024_004,142,66,2010,2
2502775400,West Brookfield,B25024_005,21,22,2010,3 or 4
2502775400,West Brookfield,B25024_006,105,58,2010,5 to 9
2502775400,West Brookfield,B25024_007,19,23,2010,10 to 19
2502775400,West Brookfield,B25024_008,18,15,2010,20 to 49
2502775400,West Brookfield,B25024_009,0,127,2010,50 or more
2502775400,West Brookfield,B25024_010,42,26,2010,Mobile home
2502775400,West Brookfield,B25024_011,0,127,2010,"Boat, RV, van, etc."
2502782000,Worcester,B25024_002,26063,795,2010,"1, detached"
2502782000,Worcester,B25024_003,4994,445,2010,"1, attached"
2502782000,Worcester,B25024_004,6322,589,2010,2
2502782000,Worcester,B25024_005,19330,925,2010,3 or 4
2502782000,Worcester,B25024_006,6940,659,2010,5 to 9
2502782000,Worcester,B25024_007,5051,549,2010,10 to 19
2502782000,Worcester,B25024_008,3301,417,2010,20 to 49
2502782000,Worcester,B25024_009,6903,504,2010,50 or more
2502782000,Worcester,B25024_010,93,55,2010,Mobile home
2502782000,Worcester,B25024_011,33,38,2010,"Boat, RV, van, etc."
2502702760,Auburn,B25024_002,5234,254,2011,"1, detached"
2502702760,Auburn,B25024_003,280,103,2011,"1, attached"
2502702760,Auburn,B25024_004,219,101,2011,2
2502702760,Auburn,B25024_005,261,88,2011,3 or 4
2502702760,Auburn,B25024_006,132,60,2011,5 to 9
2502702760,Auburn,B25024_007,48,58,2011,10 to 19
2502702760,Auburn,B25024_008,19,21,2011,20 to 49
2502702760,Auburn,B25024_009,168,85,2011,50 or more
2502702760,Auburn,B25024_010,355,89,2011,Mobile home
2502702760,Auburn,B25024_011,0,95,2011,"Boat, RV, van, etc."
2502703740,Barre,B25024_002,1764,197,2011,"1, detached"
2502703740,Barre,B25024_003,21,21,2011,"1, attached"
2502703740,Barre,B25024_004,294,112,2011,2
2502703740,Barre,B25024_005,166,102,2011,3 or 4
2502703740,Barre,B25024_006,0,95,2011,5 to 9
2502703740,Barre,B25024_007,54,55,2011,10 to 19
2502703740,Barre,B25024_008,0,95,2011,20 to 49
2502703740,Barre,B25024_009,0,95,2011,50 or more
2502703740,Barre,B25024_010,51,36,2011,Mobile home
2502703740,Barre,B25024_011,0,95,2011,"Boat, RV, van, etc."
2502705490,Berlin,B25024_002,826,72,2011,"1, detached"
2502705490,Berlin,B25024_003,93,38,2011,"1, attached"
2502705490,Berlin,B25024_004,73,43,2011,2
2502705490,Berlin,B25024_005,40,36,2011,3 or 4
2502705490,Berlin,B25024_006,17,16,2011,5 to 9
2502705490,Berlin,B25024_007,0,95,2011,10 to 19
2502705490,Berlin,B25024_008,0,95,2011,20 to 49
2502705490,Berlin,B25024_009,0,95,2011,50 or more
2502705490,Berlin,B25024_010,0,95,2011,Mobile home
2502705490,Berlin,B25024_011,0,95,2011,"Boat, RV, van, etc."
2502706015,Blackstone,B25024_002,2380,233,2011,"1, detached"
2502706015,Blackstone,B25024_003,280,119,2011,"1, attached"
2502706015,Blackstone,B25024_004,698,215,2011,2
2502706015,Blackstone,B25024_005,315,104,2011,3 or 4
2502706015,Blackstone,B25024_006,206,98,2011,5 to 9
2502706015,Blackstone,B25024_007,28,23,2011,10 to 19
2502706015,Blackstone,B25024_008,0,95,2011,20 to 49
2502706015,Blackstone,B25024_009,0,95,2011,50 or more
2502706015,Blackstone,B25024_010,17,26,2011,Mobile home
2502706015,Blackstone,B25024_011,0,95,2011,"Boat, RV, van, etc."
2502707525,Boylston,B25024_002,1463,129,2011,"1, detached"
2502707525,Boylston,B25024_003,118,52,2011,"1, attached"
2502707525,Boylston,B25024_004,28,43,2011,2
2502707525,Boylston,B25024_005,27,24,2011,3 or 4
2502707525,Boylston,B25024_006,101,57,2011,5 to 9
2502707525,Boylston,B25024_007,36,35,2011,10 to 19
2502707525,Boylston,B25024_008,0,95,2011,20 to 49
2502707525,Boylston,B25024_009,9,14,2011,50 or more
2502707525,Boylston,B25024_010,0,95,2011,Mobile home
2502707525,Boylston,B25024_011,0,95,2011,"Boat, RV, van, etc."
2502709105,Brookfield,B25024_002,922,104,2011,"1, detached"
2502709105,Brookfield,B25024_003,44,23,2011,"1, attached"
2502709105,Brookfield,B25024_004,142,78,2011,2
2502709105,Brookfield,B25024_005,30,27,2011,3 or 4
2502709105,Brookfield,B25024_006,41,53,2011,5 to 9
2502709105,Brookfield,B25024_007,0,95,2011,10 to 19
2502709105,Brookfield,B25024_008,0,95,2011,20 to 49
2502709105,Brookfield,B25024_009,0,95,2011,50 or more
2502709105,Brookfield,B25024_010,278,82,2011,Mobile home
2502709105,Brookfield,B25024_011,0,95,2011,"Boat, RV, van, etc."
2502712715,Charlton,B25024_002,3902,218,2011,"1, detached"
2502712715,Charlton,B25024_003,173,90,2011,"1, attached"
2502712715,Charlton,B25024_004,143,74,2011,2
2502712715,Charlton,B25024_005,182,89,2011,3 or 4
2502712715,Charlton,B25024_006,124,78,2011,5 to 9
2502712715,Charlton,B25024_007,58,63,2011,10 to 19
2502712715,Charlton,B25024_008,8,13,2011,20 to 49
2502712715,Charlton,B25024_009,166,55,2011,50 or more
2502712715,Charlton,B25024_010,7,12,2011,Mobile home
2502712715,Charlton,B25024_011,0,95,2011,"Boat, RV, van, etc."
2502717300,Douglas,B25024_002,2521,268,2011,"1, detached"
2502717300,Douglas,B25024_003,147,106,2011,"1, attached"
2502717300,Douglas,B25024_004,174,109,2011,2
2502717300,Douglas,B25024_005,151,121,2011,3 or 4
2502717300,Douglas,B25024_006,117,126,2011,5 to 9
2502717300,Douglas,B25024_007,41,45,2011,10 to 19
